11,3265963780713.3945
22,3073921232009.511
33,2358084908510.595
44,2303120382534.039
11,2761770727584.835
22,2510697536942.8936
33,1580548100149.1943
11,2090249015994.432
11,2825113086434.732
22,2062135183002.1885
11,3745492229379.062
11,3917046663016.272
22,3338955493390.657
33,1762820290276.1353
11,3239663759065.816
22,2983708443756.1035
11,3100200293508.357
11,4.867468208435596e+28
11,1685970279781984.5
11,11.10658185950193
11,-0.30754400676197
11,-0.929583478051739
11,0.271771352223617
11,11.10658185950193
11,-0.30754400676197
11,-0.929583478051739
11,0.271771352223617
11,11.249999914693728
11,-0.353150673957309
11,11.250000006207877
11,-0.374176726979205
11,-1.030961411587483
11,0.480670780486354
11,-0.530137012310673
11,3633915185421.6797
11,3331248245506.8057
11,4264727311048.726
22,3920384953595.9946
11,4427691773908.334
11,2789070216479.1553
11,3726276830307.7188
22,2556483445658.99
33,1838554350192.5676
44,1552543425299.9265
11,4142678574522.8027
11,3914347903421.6055
11,2789070216479.1553
22,2756528529067.337
33,2664930369085.8623
44,1737864744458.885
11,3632927874372.5317
11,4261363154246.547
22,2787612502996.0835
33,2663249860591.543
44,2227536061330.272
11,3728262984704.4756
11,3582179398028.418
22,2822563992728.1685
11,3724898827902.296
22,3722792232549.899
33,4800581328513.929
11,4435665634898.377
11,4146134234708.496
11,4268375437544.074
22,3459134024302.6826
33,3367084117650.925
44,3045642171693.215
55,2694473235971.1484
66,2691996639337.8467
77,2635627449554.476
88,2448442562707.7773
99,2446609208550.593
110,2416156100910.6406
121,2189615069009.2278
132,1117774576340.09
143,545872269091.29175
154,208305910080.63702
165,385335.9853379607
11,4485762344660.422
22,3740610305864.47
33,3639135529672.097
44,2886405461740.848
55,2883931533142.595
66,2573924326163.113
77,2570626301418.479
88,2509518438000.82
99,2405043662258.2627
110,1451537059706.7334
121,885308945783.9393
132,198932819143.295
143,142761349901.10605
154,3416773273.503868
165,44701.62767735606
11,4487060410820.009
22,3952692199715.1523
33,3946533290634.2393
44,3082734148255.967
55,2787963308848.769
66,2737758033439.366
77,2268644872071.64
88,1640503254444.8916
99,1631222074228.7693
110,723578057001.6028
121,723524908416.4623
132,1036453366.5361015
143,1024209125.8038478
154,1476834.2211293038
165,31363.34792615232
176,21375.00882814464
187,21375.00882814464
198,21387.373926726337
209,21494.252399031986
220,30485.589906966652
231,32309.683994608327
242,32309.683994608327
253,31981.712436565736
264,31981.712436565736
275,15549.969213816588
286,7451.785027176965
297,7451.785027176965
308,7451.785027179026
319,5652.4671657378185
330,5652.4671657378185
11,4140571184787.089
22,3331740481445.8203
33,3288537678550.5103
44,2928377558152.391
55,1962386334738.2195
66,1836514512282.9602
77,1835561713858.7595
88,621571487717.2382
99,295509908191.47327
110,293707499945.59686
121,292089007954.8425
132,236194845025.13904
143,29400791399.1091
154,29400415887.400757
165,347851.52591780614
176,347624.94528696977
187,347624.94528696977
198,347565.4301822462
209,347565.4301822462
220,329442.99003592035
231,329338.83686773095
242,328989.2695519438
253,302501.56078518444
264,302501.56078518444
275,302488.7137690101
286,292332.15569256543
297,292332.15569256543
308,14042.796746000344
319,14042.796746000344
330,9066.402015002877
341,8060.253208577699
352,8274.748395255752
363,8274.33314864407
374,8093.230242461357
385,8093.230242608314
396,6695.944390461003
407,6515.393688433241
418,6500.111798028477
429,6448.6336935885265
440,6403.887237660129
451,6403.887237660129
462,6403.887237619113
473,18492.497599343318
484,18492.497537331452
495,12937.315274699615
506,4828.836919044651
517,16126.907527508823
528,18754.83559521405
539,17434.12491391664
550,17439.358089478355
561,17439.35808889931
572,7381.4778764771945
583,3552.440093988758
594,3540.6441530195866
605,3143.8958859920363
616,3143.895886034029
627,3143.8958859587597
638,3131.345838624621
649,3128.3447492538935
660,2128.24962606907
671,1767.8355483717219
682,2027.362269254865
693,2006.6357927918107
704,2006.6357924136294
715,6149.859392785474
726,6149.828728368196
737,5202.481338536212
748,4987.846072133037
759,13627.359593293102
770,23205.031876088004
781,23205.031876088004
792,22928.48567103372
803,22928.48567103372
814,22928.48567103372
825,15203.513445105727
836,25244.877595428767
847,25244.877595428767
858,25244.877595836795
869,15503.872108169746
880,15503.872108142028
891,15503.872108142028
902,2171.009766060562
913,1690.5969045166662
924,1626.8059918558415
935,1627.4954535139445
946,1587.9503649352175
957,790.3284195730345
968,775.2880277048658
979,775.28802408095
990,10703.704819849949
1001,1099.3670743025577
1012,1097.8353708240638
1023,1097.8353708240638
1034,1097.8353708240638
1045,1097.8052922429515
1056,9990.514733887807
1067,2132.361835792419
1078,13656.993925316337
1089,15319.533793030212
1100,25976.557296283492
1111,17868.185135811305
1122,15421.454274396241
1133,15421.454274396241
1144,15421.454318846963
1155,5447.614018791136
1166,15425.399492660936
1177,6621.559981041745
1188,5661.54331460172
1199,15364.356121523113
1210,13682.42382646078
1221,41090.9548192924
1232,31102.65123894478
1243,27229.26300490349
1254,27229.26300490349
1265,32081.674285555087
1276,31881.86496233113
1287,9064.249389973358
1298,9059.413922910604
1309,4943.19336778928
1320,4943.191005437579
1331,3176.888986995577
1342,3176.888986995577
1353,12885.255030721715
1364,12885.226965654338
1375,4779.412254559008
1386,4779.412254559008
1397,4779.412254559008
1408,4770.988355891674
1419,4770.988355891674
1430,11026.138983745941
1441,10212.050919003817
1452,25101.870272446235
1463,22835.877574286147
1474,17876.741002747294
1485,9340.35875513739
1496,5472.209645122716
1507,4940.247188897335
1518,1991.9237316247331
1529,1987.3342761958595
1540,6964.980288178549
1551,6957.430690455426
1562,6641.281032404841
1573,6441.674850735177
1584,6390.849601832631
1595,6937.084302628456
1606,6936.427161183535
1617,1849.7933801602735
1628,1849.7933801317909
1639,1402.7626147503438
1650,1399.8729671737703
1661,6092.848018889751
1672,5564.851202020346
1683,16383.36606276757
1694,21910.985524826683
1705,17993.611496762896
1716,17982.8956224868
1727,12075.686283483532
1738,12279.931992432548
1749,12279.931992432548
1760,20518.572181215855
1771,20504.823432183202
1782,20400.913396995442
1793,15779.194647411578
1804,15779.19464739342
1815,11164.751483328377
1826,11143.451565926582
1837,12340.713561129505
1848,12337.246649840677
1859,11812.982014707488
1870,11086.63121956583
1881,11086.63121956583
1892,7224.955148811246
1903,7185.098310792605
1914,16484.012944917402
1925,15294.336776462307
1936,15284.327343791838
1947,13978.951750608483
1958,11255.90815684431
1969,11101.049545051954
1980,11608.86756345207
1991,11606.12363191096
2002,11709.730779422522
2013,1106.2214062275477
2024,1106.2214062275477
2035,4545.683529237799
2046,5063.336378288383
2057,4826.373281499015
2068,6836.597530879046
2079,6621.15625893623
2090,6620.599711005876
2101,6620.599711005876
2112,6620.599711005876
2123,9390.652754565634
2134,17790.033376957053
2145,17145.582841940006
2156,21567.452148852404
2167,21203.376656401284
2178,17887.100444377964
2189,16507.031888033813
2200,14930.31893213121
2211,15305.081157168388
2222,3150.502493780888
2233,2853.0693323219657
2244,2851.612278571116
2255,2882.813144101869
2266,2879.1562561608216
2277,992.0471780509358
2288,2611.1092096459643
2299,2611.1092096459643
2310,2611.1092096459643
2321,1152.6274680321435
2332,1012.839390536111
2343,985.0543637581908
2354,985.0543637581908
2365,985.0543637581908
2376,969.5845710711143
2387,641.0034926971745
2398,585.3066592402236
2409,585.3066592402236
2420,585.3066592402236
2431,470.7330771017059
2442,468.2442989902533
2453,616.8002115425721
2464,616.8002115425721
2475,3023.784498837408
2486,786.3042357249053
2497,786.231926926707
11,0.480670780486354
22,108.90005078487381
33,0.927690358719902
44,11.249999987547136
55,-0.699230506277515
66,105.86981519631583
77,109.53640100942026
88,0.480670780486354
99,-0.530137012310673
110,-0.864352529089828
121,-0.945070158244212
132,-1.026776530224161
143,-1.030441588896577
154,-1.031342974082826
165,-1.031559489714343
176,-1.031610393817993
187,-1.031624304608154
198,-1.031627783220069
209,-1.03162836402013
220,-1.03162841724664
231,-1.031628445990906
242,-1.031628450926808
253,-1.031628452594234
264,-1.031628453342457
275,-1.031628453467129
286,-1.031628453483822
297,-1.031628453487854
308,-1.031628453489404
319,-1.031628453489735
330,-1.031628453489841
341,-1.031628453489869
352,-1.031628453489873
363,-1.031628453489877
374,-1.031628453489877
385,-1.031628453489877
396,-1.031628453489877
407,-1.031628453489877
418,-1.031628453489877
429,-1.031628453489877
440,-1.031628453489877
451,-1.031628453489877
462,-1.031628453489877
473,-1.031628453489877
484,11.147386697049855
495,124.65
506,5.029094e-09
517,108.90001543023803
528,-1.0583e-10
539,-1.05833e-10
550,-1.05834e-10
561,-1.05834e-10
572,-1.05834e-10
583,-1.05834e-10
